Paper,Cited By,author,reference,title,abstract,keyphrases,Influential
4f410ab5c8b12b34b38421241366ee456bbebab9,d15e82c735a118f18a19983bbd76c1efbac66ac6,0,0,0,0.019911649,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,09c63a654970fe7e3d1aeeca40990484a6a45ee7,0,0,0,0.046335277,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3bf23a5b741f14ad611ba3aa14ba8d541ee01d5e,0,0.023809524,0,0.045777378,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,b85c5b212be53d17d626c02c22fbc1f876f0157c,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1a8f0a87a27180410fe2f234ca4e065f0aa03d05,0.25,0,0,0.096391057,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bd1f3e0a43a9617b529414f6957675f431f17e84,0,0.068965517,0.24235772,0.117359836,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0938176aeceed8b2b671f90f18ac5cf2b424627d,0,0,0,0.056844235,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5d2024e3d2106a1a44b3a2f326eaaeffc41f557a,0,0,0,0.046109122,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,05aed8f81157485b2837df26b87d20f39bb17910,0,0,0,0.053202757,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d134ab422acd26eaf981e712027a62ab666aac6d,0,0,0,0.034377242,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bb1edb95a5eff815e0e7867757e12c7f87b375f1,0,0,0,0.026923478,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3f2a7f9fc5b2e86a63be9fd4cd0f86dd13043a91,0,0,0,0.049353296,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6ac2443b7fa7de3b779137a5cbbf1a023d6b2a68,0.166666667,0,0,0.10664977,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3e01260b55a37c7b391122a120c067350f6976cf,0,0,0.073971295,0.072615564,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ef1721a78f1c12e1f618ad1d6d53c5199adecf98,0,0,0,0.030533097,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,29be892f61c2f02e72266fbe6194ba123260e288,0,0,0,0.010225651,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,48edeac373255baf1620fec006567aba84647379,0,0,0,0.011381852,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,0cf3dd70b21fd8cd36d9bc3d403538f6abeeef3a,0,0,0,0.175428081,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e958530336abb63187b74d72c8e962606dc7c00b,0,0,0,0.067534742,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3d378bdbf3564e341bec66c1974899b01e82507f,0,0.013333333,0.081768041,0.031244363,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d48edf9e81653f4c3da716b037b0b50d54c5b034,0,0,0.24235772,0.11892251,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,61d455ed07b76e70990dae53a505aab42e2b8a3d,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60dec3d28bd9ad7104608e5c22cb54e5f029fbd8,0,0.014925373,0,0.050123837,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,55003a00a5d2e16fbcd7d4ab68edbef6e1107b62,0,0.043478261,0.039301047,0.110157186,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0c6f2e8ccd30c5df33524c7d499b810b8fc1d718,0,0,0,0,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,41586bec26751418a7e2c45baef8d9ef3f802f8c,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0628a767fec1191fab85641a33d6dac8e1a7f82f,0,0,0.063354812,0.07998094,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,200abcbd5650dab005790315b73f05fbbbfe3375,0,0,0,0.036246194,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,912c53a3dccf708914edbecebcc18e32cc4b297f,0,0,0,0.032417549,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b8a254f32ab098086c8fa398aa491a8b5d04d1dc,0.2,0.025641026,0,0.050989196,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,aa4cea84ce2683e665fd02498e032ec39c4d2ace,0,0.027777778,0.073971295,-1,-1,1
4f410ab5c8b12b34b38421241366ee456bbebab9,e0f5b185b51a1c79b20962d03f8917450f55293f,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1a0abb62d4223dd06d5a618d4f28b19d0a604565,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1f6dcd31854a6216e3327b9e54a41f8162efec02,0,0,0,0.11969839,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4f47b5e515043216324c71d34b34271c3ba45f2c,0,0,0,0.037138462,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a8e819aff80724559958923806db96ec0701a98e,0,0,0,0.026422916,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c79a608694c3d9a75ef06ed6baa80c6d1ce71bd4,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,912bcce71f6c6b6f7a9be57664031edb7c072830,0,0,0.063354812,0.092954638,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,859c3715b9abc963942adb7749c78dc99f561cbe,0,0.05,0,0.062408103,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a931cc972da051f5c6c12634ae226a3cf3582cd3,0,0,0,0.051932262,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,95c4fb239248186aad3fc2a32fc7d685384d5001,0,0.045454545,0,0.111475255,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2f2c0d557213ae1e0b14155e34c7acccd34e8da3,0,0,0.24235772,0.058199876,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,431ea1a49d30cc37cafc6c649eb79d9b98d17b55,0,0,0.24235772,0.134662819,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,9fa144244fc5e27cdc9dba8f084878225c4cc1a6,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,71644bad03117bb2f04e37ef3ccec27eaab3b5e4,0,0,0,0.044894209,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4755e9c5b8750c1e8066d53a7f67497b6919dc2f,0,0,0.108019955,0.05747027,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,56785ca0ab90b89ef43a044058dc715d8c6832b9,0,0,0,0.062533156,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,42da8cc1c4dda75b263c8e9fb5888ebafa691e08,0,0,0,0.035374978,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,34228f138bf9ea28e18d23aca721c1105283781f,0,0,0,0.050357394,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7628e10f530482b75a499990ded4721b959c778d,0,0,0.162794495,-1,-1,1
4f410ab5c8b12b34b38421241366ee456bbebab9,43dd67cf1630eeac917c0dcd8e80425a6b93d38d,0,0,0,0.029090907,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02dcafffa838fc2668ddb0099846220397a38874,0,0,0,0.086646015,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,49449cf68eb24e953a23819f6d8eca5f687ada3b,0,0,0,0.029193174,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60ff9ffe05f0618168726f07dde0168e56a8b089,0,0,0,0.052634356,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3719cf1d86b93718d50886834ceaecd1c64eb1bd,0,0,0.059514396,0.077214201,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,fe4fb230a362906c5320651205c1dee3864c022b,0,0,0,0.061049685,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2570782465317eef9b38b2ed4311784fac82754d,0,0,0,0.017426815,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5ee3a3b79e089cf007847893b3a1113fbe3cb637,0,0,0,0.070951808,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5cb33f419689cbb233b3ff9e419b5e1b38cb3e66,0,0.023809524,0,0.052797675,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,23fbb5f4bb70dfe0a3a1ca4ba7a5f1de6b299f59,0,0,0,0.096348299,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1dc0c1d30d6649b1384c66bf1b6746a723f46351,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,067dd63a291caa7901f723ba56d1a8b8d1b4876e,0,0,0.063354812,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a5e7d1e42e7c0010b450dbfb1dad52df9523e0a1,0,0,0,0.082210983,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,28eb033eee5f51c5e5389cbb6b777779203a6778,0,0.013888889,0,0.086313613,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,16f518eb36aa5c5aa1e2b9254fe92d8ca4df12aa,0,0,0.063354812,0.057521405,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,82e40710690d0b03ecb05c9758d3347ed0e4e5af,0,0,0,0.017399999,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,75391044842e9b2a7a042edc1cdce5d2eeabdde4,0,0,0.187807514,0.026724337,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ea40898d5c77391c41831982c4f96c8b7873a3b6,0,0.043478261,0,0.065740042,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c253c87db2b5e0acf918da2a83de9882c52b7a28,0,0,0,0.056370362,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ab50b1801ec9585642f320e12b1488599bff030e,0,0,0,0.040760604,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5c760e015ae6cc3b152bd2ab35626979ec77f686,0,0,0.104551945,0.079333089,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,aae630a3fe1d3c8f46b6d40e57952cc4e1eea27d,0,0,0,0.030610591,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c51d1919c531f1cb94fc49df0f39cb54468601e1,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,dec656fbc24003d5f147cbd4e640ed8c099c1b8c,0,0,0,0.069284198,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0b3753a9bf8be85c2ed53ee23d109e9d8a252d6f,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8b22edef760d3f53405f228f21e6f0f2b7f6a483,0,0.032258065,0,0.037856452,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60cd8792c2406a449e8e68551bff58deffe1f69a,0.2,0.147058824,0,0.253667418,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,300adbd3dbbb78e04bfcabf4097d1b13912ca03e,0,0,0,0.006084607,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,579914dac924d6b4a17889ea7b0dd744a62bbd74,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6f698145c8e00638a3a6e5c7404e0f4bfaa40969,0,0.033333333,0,0.059109113,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2fcda4260ed6dc9148eea6638e20d344760a609b,0,0.01754386,0,0.064005656,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5aab22bf1f18e28fbb15af044f4dcf6f60524eb2,0,0.028571429,0,0.099143418,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,41523426ba8d1d6684e201a2370ccae7d1d5e3cd,0,0,0,0.029862764,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,98fd80464a62586538d4ba2a2914a2beff5535ee,0,0,0.204007613,0.071670891,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ac4adc040d03d5016f12a734dca66ff756c02c11,0.142857143,0,0,0.044123452,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f86fac378715207fdcc9c87e2d1d41d18aba5c2c,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2a3f862199883ceff5e3c74126f0c80770653e05,0,0,0,0.083437262,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,37a305db72f5e593ddde1e6d2172eb056e9727c1,0,0,0.187807514,0.181371243,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0962f2a4452d7232fb031699ae933dccc77e5da0,0,0,0,0.048124041,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4bd4eae119925d6e690741ee0c42f1fb5a1e79bd,0,0,0,0.031666537,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6b2bcfa7bcccdaa4276d6aa91bcd3bc27404dcdd,0,0,0,0.077491704,-1,1
4f410ab5c8b12b34b38421241366ee456bbebab9,c6ee67dfa4502e6f50de823f563563151f661f89,0,0.024691358,0,0.131015443,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5952dc659a159022dbff4d5e99942dbf8fc7cbd2,0,0,0.073971295,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,204d16c4fbde491d500519aed56917b55fb31ac3,0,0.038461538,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e65881c08334316b6e5a5c0a6921e4d503dcf367,0,0,0,0.055988611,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5a5406fc3ee9e3a03a03846dc822526c8694e8f2,0,0,0,0.039169981,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,711ae0137d0d58bfa6a2a5e4ee4b348a76a8dafb,0,0,0,0.088942128,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,66713d066614ae0ca7aad601a619291e2cff5202,0,0,0,0.017020674,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,9ca61f6ede25100da67b5388c941bf69929a7528,0,0,0,0.028189524,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,39101b6482e21eccbd77f2dee6a3710037e4ba6f,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c3fe025de3a32e33689300cb17fe5b01c7f16775,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,eb0548aa142af4c995ec4e3931e6b8c40e4040ae,0,0,0,0.031780618,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bce8977b41f359454f21af801ae7e0338b41760a,0,0,0,0.052451501,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b70ff97a3550bca43e8b06b1b04af14b979fbca5,0,0,0,0.054907618,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,766ceee2e89bd11f13c0b73ff1a1590532d8f5a1,0,0.006535948,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,728be2b526780f1fb437fbdbc7bfde68d12fa182,0,0.021505376,0.05117103,0.088627983,-1,1
4f410ab5c8b12b34b38421241366ee456bbebab9,df1830a3eebfe4f1cc47ef3af839bac05a77cc10,0,0,0,0.055673135,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4823725dfd0b1b93397530a5726e834c6c1ece42,0,0,0,0.02240776,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,05c23cf46bd1da24fd1d718c25cb929e629b72dd,0,0,0.063354812,0.079240792,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ef373d0f3eea73230edf39ab246c1ec96ccfe22d,0,0,0.063354812,0.15849993,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,20079464e574be8b2c145b3194cf8d963eda7e9d,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2fc79b7df40fc00cd579e363fddb4dfa9154a29a,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12082a08377b7051360ef8be5a788adb2c024e98,0,0,0,0.011178569,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,67959b3d3d4c28d94dadd74c3a1740f7b33fefd6,0,0,0,0.050253206,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,9c79a23491c43466fc4220b291f7f3d006ad257f,0,0,0,0.030664502,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,011dda6427b855f70cf6ccb4847d271a71fe8387,0,0,0,0.019535003,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,257ed55336c2fb784eabe0488c1ce4d013e55791,0,0,0,0.070645716,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7567afd126449966bf63b8cf98df582363f0200c,0,0,0,0.062756754,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,76d31267ebdd8a444469ca4f13fda14506a782cd,0,0.009174312,0.067001426,0.002344768,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e16b1f9ce28e0718a3650081db8079a6afd70b79,0,0.03125,0.11785383,0.098200933,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,44521b6cb4ff6b9b6ea7dfe99624ca5bacf8749a,0,0,0.073971295,0.032462077,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7615ed4f35f84cc086b9ae8e421891f3d33c68a6,0,0.022222222,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2d773c8a07c8815cc6887761869196af78ae9c45,0,0,0,0.058950499,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,28a51332be03903ccc337860bee653d4ddd42bd3,0,0.037037037,0,0.051376767,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a13ed3a2031fd0a6b663af45fc58a269b2d2e22e,0,0,0,0.131575332,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a760ff68494efaf4806c38b005d26d0ff729282a,0,0.019230769,0,0.023178104,0.111111111,0
4f410ab5c8b12b34b38421241366ee456bbebab9,898ac9d6e0f0bedc4690e0201409c3f5d6d7c973,0,0,0,0.03605051,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,36a2d54e484408693df64d8aafcdd151b7708a3d,0,0,0,0.098340629,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,9b05579e17922ba1dbad48bfba00837bd35bdc2c,0,0,0,0.1132677,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1aa88d275eaa0746031dcd567e4c1a6777a13e37,0,0,0,0.014789767,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,56405d9531bacceb034e50f07ba6c8e2ec0db78e,0,0.068965517,0,0.102829934,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a2b70582bfb74b7ced410875cc623d204bdf307b,0,0.071428571,0,0.111024269,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,284e094d550777f05c214c9d1e6ba17eef3a35b3,0,0,0,0.025850227,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0b808d6d3d652d13df90ceb00be56bf4684c5c9a,0,0,0,0.063125654,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5b97512002e849be1fb06e121feebb476b0be270,0,0,0,0.104608073,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5495f9ee733963d39df79f21954b2b964abd6fb6,0,0.023255814,0,0.092516387,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,63df1b69f661191f27eb3237503e44957f301d24,0,0,0,0.057810566,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,94b1b1306e04a2c2391dd8b13b04509b98dcf207,0,0,0.053550953,0.018081636,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8d7d02bdd3a6dfc01982468ed3eb4e66d99a302f,0,0,0,0.028682016,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,39669dddd0c1a6991d9f992f36ee9fd2035f553e,0,0.020408163,0,0.037912595,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a1840f7878f08e63e00b3c2e738d324713b0a4f4,0,0,0.224412944,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,44a77213e7c41e3b1d9171b09e7ee019ccdbbf3a,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5aff5028a7188fba60da25bf82531fe6bf7bf65a,0,0,0,0.087087742,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ec70bbb65f858642b11a9068e1e176c48d5a10d0,0,0,0,0.038731695,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,05043eb7134b36b1bcfd140cc80a97b6b46d3e9f,0,0,0.068049631,0.018475061,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,64013f2843702fd8830a92b662f3b8ada7a7fc8c,0,0.023809524,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f8cb16f97d11f163ee911fff0df721ddb101d3e2,0,0.011627907,0.094024993,0.075318494,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a7e6976b2d5e61bbc83da5b293d9371d7a87e405,0,0.033333333,0,0.059109113,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2a397d3833cab2b55d5790e45296e58b951200ef,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,feb1bb0b41d0492ef42f8985b315bb0dd878173a,0,0.01369863,0,0.059753745,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8425c491bc10a5848bdfa8532ef188bdc430b2b5,0,0.023809524,0,0.014530874,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8cbd44668cc772b680a5819d77003631770f06ea,0,0.033333333,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,55b40df810fd6b5aa616999c57cf4a012dec5645,0,0,0,0.042753842,0,1
4f410ab5c8b12b34b38421241366ee456bbebab9,527538f5d971f6be09cd4b0d73a5790343387444,0.166666667,0,0.187807514,0.025310312,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2e7c423da15ae3987827feeaca9ef2bd865fb44e,0,0,0,0.042734677,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,535284a3c2b2fc9b1ab67a515b6672a0694d8d84,0,0,0.081768041,0.021626496,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,38eef5352904f7b38e4736c07db175ef93db31b9,0,0,0,0.044282689,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b75c1a7013fb870d45fbcae71ecb3409c421e056,0,0.010638298,0.153376079,0.003206209,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,baab81393ba5f9ada895b4ed456500d599c06ab9,0,0,0,0.013976243,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bc5019b2d65736ac429a10fcf92816a733176e50,0,0.021276596,0.092697897,0.108955901,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f33feb690ec497dd4c1e1ee0383039addb3ebac9,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ac6eb1e52fa984ba9ea2022d2dfcb2dd767dd2a3,0,0,0,0.035822199,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c9a35d6f8c4caa1028946b4b9a01090e89c39b65,0,0,0,0.04035284,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,af6dfdb97885b2b5764a5b600cc02e8fa2c09c19,0,0,0,0.037790579,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0b8c4e033ee2de789cb7823771de5a1f8b3800b3,0,0,0,-1,-1,1
4f410ab5c8b12b34b38421241366ee456bbebab9,46075a0a065ae29aa42f7f05cf6d45ca5912ea2d,0,0,0,0.007468424,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4f6a9e70896c7e2ea05b41c2505ff45a875c819f,0,0,0,0.050466607,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0e34db22c06f87af2475748468ed6f24acd9012b,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,93be8c315e7f0526304f8f647bab6ac162dfe91c,0,0,0,0.023494428,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4dcde754ec35db1def2045a788ebf5ed7e17e8be,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,157f354bf701efb96133e9bafd6efec34a094074,0,0,0.059514396,0.060784439,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,9d550968392090cc4d1e99b037b953760a958fbd,0,0,0.092697897,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b79c484fe4ca0b4743f025391969de1493b16102,0,0,0,0.042586527,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,27ebf0f49c16ed37d4a65bc01c3b512154e8699a,0,0,0.092697897,0.01889278,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e547b8fe9dc888fc98731a09a2f8a79fef2a7f22,0,0,0,0.062867222,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3df4aefbaa410c71ba54820731a2e4b7a850fe07,0,0,0,0.030081441,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,90dad418bcdaf21b9ec192b2948b302c7a76e27e,0,0,0,0.11969839,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ec30aeeccdc7a690f2ad366be8903119d684ef0f,0,0,0,0,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1577348f5a41da68aec91b17988bf40706a09e23,0,0.014705882,0,0.061156189,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,be11ec48b5118573dfc8f06cd0531fdc38564b28,0,0,0,0.038477037,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6938196e63ff09c25d1e1366aaec7135a6720216,0,0,0,0.05575821,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a8929a494defe8d455aaadaa0bbc0da8ff1f67d1,0,0.045454545,0.059514396,0.08555776,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,20f1f03a27a539c14adb58b9aa56286e6b8da814,0,0,0,0.011547139,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b51b4a5391848c8e5b22dae6a3d8dccdb2347796,0,0.045454545,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7a41e0136005b09b40ddefc939df040ad3bce413,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,30403b4026c32af7bb8ba28fcbc99ef31ca0c90f,0,0,0,0.023010102,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6d4a38fc3404b8be34def67acb8b19b8b19849b1,0,0,0,0.008165465,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d801fb7ee6f67c22ca72be8a000ddfe5fd864e29,0,0,0,0.050505419,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e7d81c49a133dcb388f4cfa78104f1e2a600091b,0,0.02173913,0.073971295,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5b2eccea3438a28d48496e73f818a7bfa9e3bf45,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0e7f277538142fb50ce2dd9179cffdc36b794054,0,0,0,0.015359368,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7876a3bd2e124f1443537cb8060261e401bf5a62,0,0,0.130978051,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,36b9770a2297b998ea578c647fde8df67a91c794,0,0,0,-1,-1,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8ea373b294baab137f728b78ba493bc97cc9264f,0,0,0.14976222,0.066582854,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5bdf9a10ef415fb9dff67407627bb37c08cc125c,0,0,0,0.076972729,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,68122908669dd0b948843673d74736d5a7c0186e,0,0,0,0.044612723,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6cdf63aa38eb54e3bebbc53b92a434fd200b7351,0,0,0,0.011767964,0,0
